,action_stage_1,transition_type,reward,prev_reward,transition_prev,stay
0,1.0,1.0,1.0,0.0,0.0,False
1,1.0,1.0,0.0,1.0,1.0,True
2,1.0,0.0,1.0,0.0,1.0,True
3,1.0,1.0,0.0,1.0,0.0,True
4,1.0,1.0,0.0,0.0,1.0,True
5,1.0,1.0,0.0,0.0,1.0,True
6,1.0,1.0,1.0,0.0,1.0,True
7,1.0,1.0,0.0,1.0,1.0,True
8,1.0,1.0,0.0,0.0,1.0,True
9,1.0,1.0,0.0,0.0,1.0,True
10,1.0,1.0,0.0,0.0,1.0,True
11,1.0,0.0,1.0,0.0,1.0,True
12,1.0,0.0,1.0,1.0,0.0,True
13,1.0,1.0,1.0,1.0,0.0,True
14,1.0,1.0,0.0,1.0,1.0,True
15,1.0,1.0,0.0,0.0,1.0,True
16,1.0,0.0,0.0,0.0,1.0,True
17,1.0,1.0,1.0,0.0,0.0,True
18,1.0,1.0,0.0,1.0,1.0,True
19,1.0,1.0,0.0,0.0,1.0,True
20,1.0,1.0,0.0,0.0,1.0,True
21,1.0,1.0,1.0,0.0,1.0,True
22,1.0,0.0,1.0,1.0,1.0,True
23,1.0,0.0,1.0,1.0,0.0,True
24,1.0,1.0,1.0,1.0,0.0,True
25,1.0,0.0,0.0,1.0,1.0,True
26,1.0,1.0,0.0,0.0,0.0,True
27,1.0,0.0,0.0,0.0,1.0,True
28,1.0,1.0,0.0,0.0,0.0,True
29,1.0,1.0,1.0,0.0,1.0,True
30,1.0,1.0,0.0,1.0,1.0,True
31,1.0,0.0,1.0,0.0,1.0,True
32,1.0,1.0,0.0,1.0,0.0,True
33,1.0,1.0,0.0,0.0,1.0,True
34,0.0,0.0,0.0,0.0,1.0,False
35,1.0,0.0,1.0,0.0,0.0,False
36,0.0,1.0,0.0,1.0,0.0,False
37,1.0,1.0,1.0,0.0,1.0,False
38,1.0,1.0,0.0,1.0,1.0,True
39,1.0,0.0,1.0,0.0,1.0,True
40,0.0,1.0,1.0,1.0,0.0,False
41,0.0,1.0,1.0,1.0,1.0,True
42,0.0,0.0,0.0,1.0,1.0,True
43,0.0,1.0,1.0,0.0,0.0,True
44,1.0,1.0,0.0,1.0,1.0,False
45,0.0,1.0,1.0,0.0,1.0,False
46,0.0,1.0,0.0,1.0,1.0,True
47,0.0,1.0,1.0,0.0,1.0,True
48,0.0,1.0,1.0,1.0,1.0,True
49,1.0,1.0,0.0,1.0,1.0,False
50,0.0,1.0,1.0,0.0,1.0,False
51,0.0,1.0,1.0,1.0,1.0,True
52,0.0,1.0,1.0,1.0,1.0,True
53,0.0,1.0,0.0,1.0,1.0,True
54,1.0,0.0,1.0,0.0,1.0,False
55,0.0,1.0,1.0,1.0,0.0,False
56,0.0,1.0,1.0,1.0,1.0,True
57,0.0,1.0,0.0,1.0,1.0,True
58,0.0,0.0,0.0,0.0,1.0,True
59,0.0,0.0,0.0,0.0,0.0,True
60,0.0,1.0,1.0,0.0,0.0,True
61,0.0,1.0,1.0,1.0,1.0,True
62,0.0,1.0,0.0,1.0,1.0,True
63,0.0,0.0,0.0,0.0,1.0,True
64,0.0,0.0,0.0,0.0,0.0,True
65,0.0,1.0,1.0,0.0,0.0,True
66,0.0,1.0,1.0,1.0,1.0,True
67,0.0,1.0,1.0,1.0,1.0,True
68,0.0,1.0,1.0,1.0,1.0,True
69,0.0,0.0,0.0,1.0,1.0,True
70,0.0,1.0,1.0,0.0,0.0,True
71,0.0,1.0,1.0,1.0,1.0,True
72,0.0,1.0,1.0,1.0,1.0,True
73,0.0,1.0,1.0,1.0,1.0,True
74,0.0,1.0,1.0,1.0,1.0,True
75,0.0,1.0,1.0,1.0,1.0,True
76,0.0,1.0,1.0,1.0,1.0,True
77,0.0,1.0,1.0,1.0,1.0,True
78,0.0,1.0,1.0,1.0,1.0,True
79,0.0,1.0,0.0,1.0,1.0,True
80,0.0,1.0,1.0,0.0,1.0,True
81,0.0,0.0,0.0,1.0,1.0,True
82,0.0,1.0,1.0,0.0,0.0,True
83,0.0,1.0,1.0,1.0,1.0,True
84,0.0,1.0,1.0,1.0,1.0,True
85,0.0,1.0,0.0,1.0,1.0,True
86,0.0,1.0,1.0,0.0,1.0,True
87,0.0,1.0,1.0,1.0,1.0,True
88,0.0,0.0,0.0,1.0,1.0,True
89,0.0,0.0,0.0,0.0,0.0,True
90,0.0,1.0,1.0,0.0,0.0,True
91,0.0,0.0,0.0,1.0,1.0,True
92,0.0,1.0,1.0,0.0,0.0,True
93,0.0,1.0,1.0,1.0,1.0,True
